发劲,發勁,向对手的身体发出冲击波进行攻击。有时会让对手陷入麻痹状态。,向對手的身體發出衝擊波進行攻擊。有時會讓對手陷入麻痺狀態。,向對手的身體發出衝擊波進行攻擊。有時會讓對手陷入麻痺狀態。
波导弹,波導彈,从体内产生出波导之力，然后向对手发出。攻击必定会命中。,將來自體內深處的波導之力擊向對手。攻擊必定會命中。,從體內產生出波導之力，然後向對手發出。攻擊必定會命中。
岩石打磨,岩石打磨,打磨自己的身体，减少空气阻力。可以大幅提高自己的速度。,打磨自己的身體，減少空氣阻力。可大幅提高自己的速度。,打磨自己的身體，減少空氣阻力。可以大幅提高自己的速度。
毒击,毒擊,用带毒的触手或手臂刺入对手。有时会让对手陷入中毒状态。,以帶有毒性的觸手或手臂刺進對手。有時會讓對手陷入中毒狀態。,用帶毒的觸手或手臂刺入對手。有時會讓對手陷入中毒狀態。
恶之波动,惡之波動,从体内发出充满恶意的恐怖气场。有时会使对手畏缩。,從身體散發出充滿惡意的恐怖氣場。有時會使對手畏縮。,從體內發出充滿惡意的恐怖氣場。有時會使對手畏縮。
暗袭要害,暗襲要害,抓住瞬间的空隙切斩对手。容易击中要害。,抓住瞬間的空隙斬切對手。容易擊中要害。,抓住瞬間的空隙切斬對手。容易擊中要害。
水流尾,水流尾,如惊涛骇浪般挥动大尾巴攻击对手。,如驚濤駭浪般地甩動大尾巴攻擊對手。,如驚濤駭浪般揮動大尾巴攻擊對手。
种子炸弹,種子炸彈,将外壳坚硬的大种子，从上方砸下攻击对手。,從上方砸下外殼堅硬的大種子，攻擊對手。,將外殼堅硬的大種子，從上方砸下攻擊對手。
空气斩,空氣斬,用连天空也能劈开的空气之刃进行攻击。有时会使对手畏缩。,用連天空也能劈開的空氣之刃進行攻擊。有時會使對手畏縮。,用連天空也能劈開的空氣之刃進行攻擊。有時會使對手畏縮。
十字剪,十字剪,将镰刀或爪子像剪刀般地交叉，顺势劈开对手。,將鐮刀或爪子像剪刀般地交叉，順勢劈開對手。,將鐮刀或爪子像剪刀般地交叉，順勢劈開對手。
虫鸣,蟲鳴,利用振动发出音波进行攻击。有时会降低对手的特防。,利用振動產生出的音波進行攻擊。有時會降低對手的特防。,利用振動發出音波進行攻擊。有時會降低對手的特防。
龙之波动,龍之波動,从大大的口中掀起冲击波攻击对手。,從張大的口中發射衝擊波攻擊對手。,從大大的口中掀起衝擊波攻擊對手。
龙之俯冲,龍之俯衝,释放出骇人的杀气，一边威慑一边撞击对手。有时会使对手畏缩。,釋放出駭人的殺氣，威嚇並撞擊對手。有時會使對手畏縮。,釋放出駭人的殺氣，一邊威懾一邊撞擊對手。有時會使對手畏縮。
力量宝石,力量寶石,发射如宝石般闪耀的光芒攻击对手。,發射如寶石般閃耀的光芒攻擊對手。,發射如寶石般閃耀的光芒攻擊對手。
吸取拳,吸取拳,用拳头吸取对手的力量。可以回复给予对手伤害的一半ＨＰ。,從拳頭吸取對手的力量。可以回復給予對手傷害的一半ＨＰ。,用拳頭吸取對手的力量。可以回復給予對手傷害的一半ＨＰ。
真空波,真空波,挥动拳头，掀起真空波。必定能够先制攻击。,揮動拳頭，捲起真空波。必定能夠發動先制攻擊。,揮動拳頭，掀起真空波。必定能夠先制攻擊。
真气弹,真氣彈,提高气势，释放出全部力量。有时会降低对手的特防。,提高氣勢，釋放全身所有力量。有時會降低對手的特防。,提高氣勢，釋放出全部力量。有時會降低對手的特防。
能量球,能量球,发射从自然收集的生命力量。有时会降低对手的特防。,發射從大自然匯聚而來的生命力量。有時會降低對手的特防。,發射從自然收集的生命力量。有時會降低對手的特防。
勇鸟猛攻,勇鳥猛攻,收拢翅膀，通过低空飞行突击对手。自己也会受到不小的伤害。,收起翅膀，低空飛行突擊對手。自己也會受到不小的傷害。,收攏翅膀，通過低空飛行突擊對手。自己也會受到不小的傷害。
大地之力,大地之力,向对手脚下释放出大地之力。有时会降低对手的特防。,向對手腳下釋放出大地之力。有時會降低對手的特防。,向對手腳下釋放出大地之力。有時會降低對手的特防。
掉包,掉包,用一闪而过的速度交换自己和对手的持有物。,以肉眼看不清的速度將自己和對手的持有物互相交換。,用一閃而過的速度交換自己和對手的持有物。
终极冲击,終極衝擊,使出自己浑身力量突击对手。下一回合自己将无法动弹。,使出全身上下所有力量突擊對手。下一回合自己將無法動彈。,使出自己渾身力量突擊對手。下一回合自己將無法動彈。
诡计,詭計,谋划诡计，激活头脑。大幅提高自己的特攻。,動歪腦筋，活化大腦。大幅提高自己的特攻。,謀劃詭計，激活頭腦。大幅提高自己的特攻。
子弹拳,子彈拳,向对手使出如子弹般快速而坚硬的拳头。必定能够先制攻击。,向對手連續揮出如子彈般快速且堅硬的拳頭。必定能夠發動先制攻擊。,向對手使出如子彈般快速而堅硬的拳頭。必定能夠先制攻擊。
雪崩,雪崩,如果受到对手的招式攻击，就能给予该对手２倍威力的攻击。,如果受到對手的招式攻擊，給予該對手的招式威力就會變成２倍。,如果受到對手的招式攻擊，就能給予該對手２倍威力的攻擊。
冰砾,冰礫,瞬间制作冰块，快速地扔向对手。必定能够先制攻击。,將瞬間製造出的冰塊快速地扔向對手。必定能夠發動先制攻擊。,瞬間製作冰塊，快速地扔向對手。必定能夠先制攻擊。
暗影爪,暗影爪,以影子做成的锐爪，劈开对手。容易击中要害。,用黑影化成的銳利爪子撕裂對手。容易擊中要害。,以影子做成的銳爪，劈開對手。容易擊中要害。
雷电牙,雷電牙,用蓄满电流的牙齿咬住对手。有时会使对手畏缩或陷入麻痹状态。,用蓄滿電流的牙齒咬住對手。有時會讓對手畏縮或陷入麻痺狀態。,用蓄滿電流的牙齒咬住對手。有時會使對手畏縮或陷入麻痺狀態。
冰冻牙,冰凍牙,用藏有冷气的牙齿咬住对手。有时会使对手畏缩或陷入冰冻状态。,用帶有寒氣的牙齒咬住對手。有時會讓對手畏縮或陷入冰凍狀態。,用藏有冷氣的牙齒咬住對手。有時會使對手畏縮或陷入冰凍狀態。
火焰牙,火焰牙,用覆盖着火焰的牙齿咬住对手。有时会使对手畏缩或陷入灼伤状态。,用纏繞火焰的牙齒咬住對手。有時會讓對手畏縮或陷入灼傷狀態。,用覆蓋著火焰的牙齒咬住對手。有時會使對手畏縮或陷入灼傷狀態。
影子偷袭,影子偷襲,伸长影子，从对手的背后进行攻击。必定能够先制攻击。,伸長自己的影子，從對手的背後進行攻擊。必定能夠發動先制攻擊。,伸長影子，從對手的背後進行攻擊。必定能夠先制攻擊。
泥巴炸弹,泥巴炸彈,向对手发射坚硬的泥弹进行攻击。有时会降低对手的命中率。,向對手發射堅硬的泥彈進行攻擊。有時會降低對手的命中率。,向對手發射堅硬的泥彈進行攻擊。有時會降低對手的命中率。
精神利刃,精神利刃,用实体化的心之利刃劈开对手。容易击中要害。,用實體化的精神利刃斬向對手。容易擊中要害。,用實體化的心之利刃劈開對手。容易擊中要害。
意念头锤,意念頭錘,将思念的力量集中在前额进行攻击。有时会使对手畏缩。,將意念的力量集中在前額進行攻擊。有時會讓對手畏縮。,將思念的力量集中在前額進行攻擊。有時會使對手畏縮。
镜光射击,鏡光射擊,抛光自己的身体，向对手释放出闪光之力。有时会降低对手的命中率。,用磨得亮晶晶的身體向對手放出閃光之力進行攻擊。有時會降低對手的命中率。,拋光自己的身體，向對手釋放出閃光之力。有時會降低對手的命中率。
加农光炮,加農光炮,将身体的光芒聚集在一点释放出去。有时会降低对手的特防。,將身體的光芒聚集在一個點後釋放出去。有時會降低對手的特防。,將身體的光芒聚集在一點釋放出去。有時會降低對手的特防。
攀岩,攀岩,用尽全力扑向对手进行攻击。有时会使对手混乱。,用盡全力撲向對手進行攻擊。有時會使對手混亂。,用盡全力撲向對手進行攻擊。有時會使對手混亂。
清除浓雾,清除濃霧,用强风吹开对手的反射壁或光墙等。也会降低对手的闪避率。,用強風吹開對手的反射壁或光牆等。也會降低對手的閃避率。,用強風吹開對手的反射壁或光牆等。也會降低對手的閃避率。
戏法空间,戲法空間,制造出离奇的空间。在５回合内速度慢的宝可梦可以先行动。,創造出非常不可思議的空間。在５回合內，速度慢的寶可夢可以先行動。,製造出離奇的空間。在５回合內速度慢的寶可夢可以先行動。
流星群,流星群,从天空中向对手落下陨石。使用之后因为反作用力，自己的特攻会大幅降低。,讓隕石從空中落下以攻擊對手。使用後因為反作用力，自己的特攻會大幅降低。,從天空中向對手落下隕石。使用之後因為反作用力，自己的特攻會大幅降低。
放电,放電,用耀眼的电击攻击自己周围所有的宝可梦。有时会陷入麻痹状态。,用耀眼的電流攻擊自己周圍所有的寶可夢。有時會讓對手陷入麻痺狀態。,用耀眼的電擊攻擊自己周圍所有的寶可夢。有時會陷入麻痺狀態。
喷烟,噴煙,用熊熊烈火攻击自己周围所有的宝可梦。有时会陷入灼伤状态。,用熊熊烈火攻擊自己周圍所有的寶可夢。有時會讓對手陷入灼傷狀態。,用熊熊烈火攻擊自己周圍所有的寶可夢。有時會陷入灼傷狀態。
飞叶风暴,飛葉風暴,用尖尖的叶片向对手卷起风暴。使用之后因为反作用力自己的特攻会大幅降低。,用尖銳的葉子捲起風暴向對手進行攻擊。使用後因為反作用力，自己的特攻會大幅降低。,用尖尖的葉片向對手卷起風暴。使用之後因為反作用力自己的特攻會大幅降低。
强力鞭打,強力鞭打,激烈地挥舞青藤或触手摔打对手进行攻击。,激烈地揮舞藤蔓或觸手向對手進行攻擊。,激烈地揮舞青藤或觸手摔打對手進行攻擊。
岩石炮,岩石炮,向对手发射巨大的岩石进行攻击。下一回合自己将无法动弹。,向對手發射巨大的岩石進行攻擊。下一回合自己將無法動彈。,向對手發射巨大的岩石進行攻擊。下一回合自己將無法動彈。
十字毒刃,十字毒刃,用毒刃劈开对手。有时会让对手陷入中毒状态，也容易击中要害。,用毒刃劈開對手。有時會讓對手陷入中毒狀態，也容易擊中要害。,用毒刃劈開對手。有時會讓對手陷入中毒狀態，也容易擊中要害。
垃圾射击,垃圾射擊,用肮脏的垃圾撞向对手进行攻击。有时会让对手陷入中毒状态。,將骯髒的垃圾丟向對手進行攻擊。有時會讓對手陷入中毒狀態。,用骯髒的垃圾撞向對手進行攻擊。有時會讓對手陷入中毒狀態。
铁头,鐵頭,用钢铁般坚硬的头部进行攻击。有时会使对手畏缩。,用如同鋼鐵般堅硬的頭部進行攻擊。有時會讓對手畏縮。,用鋼鐵般堅硬的頭部進行攻擊。有時會使對手畏縮。
磁铁炸弹,磁鐵炸彈,发射吸住对手的钢铁炸弹。攻击必定会命中。,發射能吸住對手的鋼鐵炸彈。攻擊必定會命中。,發射吸住對手的鋼鐵炸彈。攻擊必定會命中。
尖石攻击,尖石攻擊,用尖尖的岩石刺入对手进行攻击。容易击中要害。,用尖銳的岩石刺進對手進行攻擊。容易擊中要害。,用尖尖的岩石刺入對手進行攻擊。容易擊中要害。
诱惑,誘惑,♂诱惑♀或♀诱惑♂，从而大幅降低对手的特攻。,♂誘惑♀而♀誘惑♂，大幅降低對手的特攻。,♂誘惑♀或♀誘惑♂，從而大幅降低對手的特攻。
隐形岩,隱形岩,将无数岩石悬浮在对手的周围，从而对替换出场的对手的宝可梦给予伤害。,在對手周圍撒下無數飄浮的岩石，讓對手替換出場的寶可夢受到傷害。,將無數岩石懸浮在對手的周圍，從而對替換出場的對手的寶可夢給予傷害。
打草结,打草結,用草缠住并绊倒对手。对手越重，威力越大。,用打結的草絆倒對手。對手越重，威力越大。,用草纏住並絆倒對手。對手越重，威力越大。
喋喋不休,喋喋不休,用非常烦人的，喋喋不休的音波攻击对手。使对手混乱。,用非常煩人且喋喋不休的音波攻擊對手。使對手混亂。,用非常煩人的，喋喋不休的音波攻擊對手。使對手混亂。
制裁光砾,制裁光礫,向对手放出无数的光弹。属性会根据自己携带的石板不同而改变。,向對手放出無數的光彈。招式的屬性會隨著自己攜帶的石板不同而改變。,向對手放出無數的光彈。屬性會根據自己攜帶的石板不同而改變。
虫咬,蟲咬,咬住进行攻击。当对手携带树果时，可以食用并获得其效果。,叮咬對手進行攻擊。可以吃下對手攜帶的樹果，並獲得樹果的效果。,咬住進行攻擊。當對手攜帶樹果時，可以食用並獲得其效果。
充电光束,充電光束,向对手发射电击光束。由于蓄满电流，有时会提高自己的特攻。,向對手發射電擊光束。有時會因電流蓄積，提高自己的特攻。,向對手發射電擊光束。由於蓄滿電流，有時會提高自己的特攻。
木槌,木槌,用坚硬的躯体撞击对手进行攻击。自己也会受到不小的伤害。,用堅硬的軀體撞擊對手進行攻擊。自己也會受到不小的傷害。,用堅硬的軀體撞擊對手進行攻擊。自己也會受到不小的傷害。
水流喷射,水流噴射,以迅雷不及掩耳之势扑向对手。必定能够先制攻击。,以迅雷不及掩耳之勢衝撞對手。必定能夠發動先制攻擊。,以迅雷不及掩耳之勢撲向對手。必定能夠先制攻擊。
攻击指令,攻擊指令,召唤手下，让其朝对手发起攻击。容易击中要害。,呼喚手下，向對手發動攻擊。容易擊中要害。,召喚手下，讓其朝對手發起攻擊。容易擊中要害。
防御指令,防禦指令,召唤手下，让其附在自己的身体上。可以提高自己的防御和特防。,呼喚手下，覆蓋住自己的身體。可提高自己的防禦和特防。,召喚手下，讓其附在自己的身體上。可以提高自己的防禦和特防。
回复指令,回復指令,召唤手下疗伤。回复自己最大ＨＰ的一半。,呼喚手下，治療自己的傷勢。回復自己最大ＨＰ的一半。,召喚手下療傷。回復自己最大ＨＰ的一半。
双刃头锤,雙刃頭錘,拼命使出浑身力气，向对手进行头锤攻击。自己也会受到非常大的伤害。,使出渾身力量，捨身向對手進行頭錘攻擊。自己也會受到非常大的傷害。,拚命使出渾身力氣，向對手進行頭錘攻擊。自己也會受到非常大的傷害。
二连击,二連擊,使用尾巴等拍打对手进行攻击。连续２次给予伤害。,用尾巴等向對手進行攻擊。連續２次給予傷害。,使用尾巴等拍打對手進行攻擊。連續２次給予傷害。
时光咆哮,時光咆哮,释放出扭曲时间般的强大力量攻击对手。下一回合自己将无法动弹。,釋放出足以扭曲時間的強大力量攻擊對手。下一回合自己將無法動彈。,釋放出扭曲時間般的強大力量攻擊對手。下一回合自己將無法動彈。
亚空裂斩,亞空裂斬,将对手连同周围的空间一起撕裂并给予伤害。容易击中要害。,將對手連同周圍的空間一起切開，給予對手傷害。容易擊中要害。,將對手連同周圍的空間一起撕裂並給予傷害。容易擊中要害。
新月舞,新月舞,虽然自己陷入濒死，但可以治愈后备上场的宝可梦的全部状态。,雖然自己會陷入瀕死，但可以讓接替上場的寶可夢回復到萬全狀態。,雖然自己陷入瀕死，但可以治癒後備上場的寶可夢的全部狀態。
捏碎,捏碎,用骇人的力量捏碎对手。对手的ＨＰ越多，威力越大。,用驚人的力量捏碎對手。對手現有的ＨＰ越多，招式的威力越大。,用駭人的力量捏碎對手。對手的ＨＰ越多，威力越大。
熔岩风暴,熔岩風暴,将对手困在熊熊燃烧的火焰中，在４～５回合内进行攻击。,將對手困在熊熊燃燒的火焰中，在４～５回合內進行攻擊。,將對手困在熊熊燃燒的火焰中，在４～５回合內進行攻擊。
暗黑洞,暗黑洞,将对手强制拖入黑暗的世界，从而让对手陷入睡眠状态。,將對手強制拉進黑暗的世界，讓對手陷入睡眠狀態。,將對手強制拖入黑暗的世界，從而讓對手陷入睡眠狀態。
种子闪光,種子閃光,从身体里产生冲击波。有时会大幅降低对手的特防。,從身體裡發出衝擊波攻擊對手。有時會大幅降低對手的特防。,從身體裡產生衝擊波。有時會大幅降低對手的特防。
奇异之风,奇異之風,突然刮起毛骨悚然的暴风攻击对手。有时会提高自己的全部能力。,用令人毛骨悚然的強風攻擊對手。有時會提高自己的所有能力。,突然颳起毛骨悚然的暴風攻擊對手。有時會提高自己的全部能力。
暗影潜袭,暗影潛襲,第１回合消失踪影，第２回合攻击对手。即使对手正受保护，也能击中。,使用後的第１回合消失身影，並於第２回合攻擊對手。處於守護的對手也能擊中。,第１回合消失蹤影，第２回合攻擊對手。即使對手正受保護，也能擊中。
磨爪,磨爪,将爪子磨得更加锋利。提高自己的攻击和命中率。,將爪子磨得更加鋒利。可提高自己的攻擊和命中率。,將爪子磨得更加鋒利。提高自己的攻擊和命中率。
广域防守,廣域防守,在１回合内防住击打我方全员的攻击。,在１回合內，防禦住攻擊我方全體的攻擊招式。,在１回合內防住擊打我方全員的攻擊。
防守平分,防守平分,利用超能力将自己和对手的防御和特防相加，再进行平分。,用超能力將自己和對手的防禦和特防各別相加後，再進行平分。,利用超能力將自己和對手的防禦和特防相加，再進行平分。
力量平分,力量平分,利用超能力将自己和对手的攻击和特攻相加，再进行平分。,用超能力將自己和對手的攻擊和特攻各別相加後，再進行平分。,利用超能力將自己和對手的攻擊和特攻相加，再進行平分。
奇妙空间,奇妙空間,制造出离奇的空间。在５回合内互换所有宝可梦的防御和特防。,創造出非常不可思議的空間。在５回合內，讓所有寶可夢的防禦和特防互相交換。,製造出離奇的空間。在５回合內互換所有寶可夢的防禦和特防。
精神冲击,精神衝擊,将神奇的念波实体化攻击对手。给予物理伤害。,將神奇的念力波實體化後攻擊對手。給予對手物理傷害。,將神奇的念波實體化攻擊對手。給予物理傷害。
毒液冲击,毒液衝擊,将特殊的毒液泼向对手。对处于中毒状态的对手，威力会变成２倍。,將特殊的毒液潑向對手。攻擊陷入中毒狀態的對手時，威力會變成２倍。,將特殊的毒液潑向對手。對處於中毒狀態的對手，威力會變成２倍。
身体轻量化,身體輕量化,削掉身体上没用的部分。大幅提高自己的速度，同时体重也会变轻。,削去身體上多餘的部分。以大幅提高自己的速度，同時體重也會變輕。,削掉身體上沒用的部分。大幅提高自己的速度，同時體重也會變輕。
愤怒粉,憤怒粉,将令人烦躁的粉末撒在自己身上，用以吸引对手的注意。使对手的攻击全部指向自己。,將令人煩躁的粉末撒在自己身上，吸引對手的注意。進而將對手的攻擊全部轉移到自己身上。,將令人煩躁的粉末撒在自己身上，用以吸引對手的注意。使對手的攻擊全部指向自己。
意念移物,意念移物,利用超能力使对手浮起来。在３回合内攻击会变得容易打中对手。,用超能力使對手浮起來。在３回合內攻擊會變得容易命中對手。,利用超能力使對手浮起來。在３回合內攻擊會變得容易打中對手。
魔法空间,魔法空間,制造出离奇的空间。在５回合内所有宝可梦携带道具的效果都会消失。,創造出非常不可思議的空間。在５回合內，所有寶可夢攜帶的道具都會失去效果。,製造出離奇的空間。在５回合內所有寶可夢攜帶道具的效果都會消失。
击落,擊落,扔石头或炮弹，攻击飞行的对手。对手会被击落，掉到地面。,向空中的對手投擲石頭或炮彈等物體進行攻擊。對手會被擊落，掉到地面。,扔石頭或炮彈，攻擊飛行的對手。對手會被擊落，掉到地面。
山岚摔,山嵐摔,向对手使出强烈的一击。攻击必定会击中要害。,向對手發動強烈的一擊。一定會擊中要害。,向對手使出強烈的一擊。攻擊必定會擊中要害。
烈焰溅射,烈焰濺射,如果击中，爆裂的火焰会攻击到对手。爆裂出的火焰还会飞溅到旁边的对手。,用命中後會爆裂開來的火焰攻擊對手。爆裂後的火焰也會波及到對手身旁的同伴。,如果擊中，爆裂的火焰會攻擊到對手。爆裂出的火焰還會飛濺到旁邊的對手。
污泥波,污泥波,用污泥波攻击自己周围所有的宝可梦。有时会陷入中毒状态。,用污泥波攻擊自己周圍所有的寶可夢。有時會讓對手陷入中毒狀態。,用污泥波攻擊自己周圍所有的寶可夢。有時會陷入中毒狀態。
蝶舞,蝶舞,轻巧地跳起神秘而又美丽的舞蹈。提高自己的特攻、特防和速度。,輕巧地跳起神秘又美麗的舞蹈。提高自己的特攻、特防和速度。,輕巧地跳起神秘而又美麗的舞蹈。提高自己的特攻、特防和速度。
重磅冲撞,重磅衝撞,用沉重的身体撞向对手进行攻击。自己比对手越重，威力越大。,用沉重的身體衝撞對手進行攻擊。體重比對手重越多，威力越大。,用沉重的身體撞向對手進行攻擊。自己比對手越重，威力越大。
同步干扰,同步干擾,用神奇电波对周围所有和自己属性相同的宝可梦给予伤害。,用神奇的電波，攻擊周圍所有和自己相同屬性的寶可夢。,用神奇電波對周圍所有和自己屬性相同的寶可夢給予傷害。
电球,電球,用电气团撞向对手。自己比对手速度越快，威力越大。,用電球攻擊對手。速度比對手快越多，威力越大。,用電氣團撞向對手。自己比對手速度越快，威力越大。
浸水,浸水,将大量的水泼向对手，从而使其变成水属性。,朝對手灑下大量的水，讓對手變成水屬性。,將大量的水潑向對手，從而使其變成水屬性。
蓄能焰袭,蓄能焰襲,让火焰覆盖全身，攻击对手。积蓄力量并提高自己的速度。,讓火焰圍繞全身後攻擊對手。同時蓄積力量來提高自己的速度。,讓火焰覆蓋全身，攻擊對手。積蓄力量並提高自己的速度。
盘蜷,盤蜷,盘蜷着集中精神。提高自己的攻击、防御和命中率。,盤蜷身體集中精神。可提高自己的攻擊、防禦和命中率。,盤蜷著集中精神。提高自己的攻擊、防禦和命中率。
下盘踢,下盤踢,以敏捷的动作瞄准对手的脚进行攻击。降低对手的速度。,瞄準對手的腳，以敏捷的動作進行攻擊。可降低對手的速度。,以敏捷的動作瞄準對手的腳進行攻擊。降低對手的速度。
酸液炸弹,酸液炸彈,喷出能溶化对手的液体进行攻击。大幅降低对手的特防。,噴出能溶化對手的液體進行攻擊。可大幅降低對手的特防。,噴出能溶化對手的液體進行攻擊。大幅降低對手的特防。
欺诈,欺詐,利用对手的力量进行攻击。正和自己战斗的对手，其攻击越高，伤害越大。,利用對手的力量進行攻擊。對手的攻擊越高，給予對手的傷害越大。,利用對手的力量進行攻擊。正和自己戰鬥的對手，其攻擊越高，傷害越大。
单纯光束,單純光束,向对手发送谜之念波。接收到念波的对手，其特性会变为单纯。,向對手發射謎樣的念力波。接收了念力波的對手，特性會變成單純。,向對手發送謎之念波。接收到念波的對手，其特性會變為單純。
找伙伴,找夥伴,用神奇的节奏跳舞。使对手模仿自己的动作，从而将特性变成一样。,用神奇的節奏跳舞。讓對手模仿自己的動作，變成和自己一樣的特性。,用神奇的節奏跳舞。使對手模仿自己的動作，從而將特性變成一樣。
您先请,您先請,支援我方或对手的行动，使其紧接着此招式之后行动。,支援對手，讓對手緊接在自己之後行動。,支援我方或對手的行動，使其緊接著此招式之後行動。
轮唱,輪唱,用歌声攻击对手。同伴还可以接着使出轮唱招式，威力也会提高。,用歌聲攻擊對手。大家一起輪唱便可以接連使出，威力也會提高。,用歌聲攻擊對手。夥伴還可以接著使出輪唱招式，威力也會提高。
回声,回聲,用回声攻击对手。如果每回合都有宝可梦接着使用该招式，威力就会提高。,用回聲攻擊對手。每回合有寶可夢持續使用回聲時，招式的威力會提高。,用回聲攻擊對手。如果每回合都有寶可夢接著使用該招式，威力就會提高。
逐步击破,逐步擊破,看准机会稳步攻击。无视对手的能力变化，直接给予伤害。,看準時機，確實地攻擊對手。可不顧對手的能力變化給予傷害。,看準機會穩步攻擊。無視對手的能力變化，直接給予傷害。
清除之烟,清除之煙,向对手投掷特殊的泥块进行攻击。使其能力变回原点。,向對手投擲特殊的泥塊進行攻擊。能讓對手的能力變化回復到初始狀態。,向對手投擲特殊的泥塊進行攻擊。使其能力變回原點。
辅助力量,輔助力量,用蓄积起来的力量攻击对手。自己的能力提高得越多，威力就越大。,用蓄積的力量攻擊對手。自己的能力提高越多，招式的威力越大。,用蓄積起來的力量攻擊對手。自己的能力提高得越多，威力就越大。
快速防守,快速防守,守护自己和同伴，以防对手的先制攻击。,保護自己和同伴，防禦來自對手的先制攻擊。,守護自己和夥伴，以防對手的先制攻擊。
交换场地,交換場地,用神奇的力量瞬间移动，互换自己和同伴所在的位置。,用神奇的力量瞬間移動，讓自己和同伴的所在位置互換。,用神奇的力量瞬間移動，互換自己和夥伴所在的位置。
热水,熱水,向对手喷射煮得翻滚的开水进行攻击。有时会让对手陷入灼伤状态。,向對手噴射滾燙的熱水進行攻擊。有時會讓對手陷入灼傷狀態。,向對手噴射煮得翻滾的開水進行攻擊。有時會讓對手陷入灼傷狀態。
破壳,破殼,打破外壳，降低自己的防御和特防，但大幅提高攻击、特攻和速度。,破殼而出。自己的防禦和特防會降低，但能大幅提高攻擊、特攻和速度。,打破外殼，降低自己的防禦和特防，但大幅提高攻擊、特攻和速度。
治愈波动,治癒波動,放出治愈波动，从而回复对手最大ＨＰ的一半。,釋放出治癒波動，讓對手回復最大ＨＰ的一半。,放出治癒波動，從而回復對手最大ＨＰ的一半。
祸不单行,禍不單行,接二连三地进行攻击。对处于异常状态的对手给予较大的伤害。,接二連三地向對手進行攻擊。攻擊陷入異常狀態的對手時，能給予較大的傷害。,接二連三地進行攻擊。對處於異常狀態的對手給予較大的傷害。
自由落体,自由落體,第１回合将对手带到空中，第２回合将其摔下进行攻击。被带到空中的对手不能动弹。,使用後的第１回合將對手帶到空中，並於第２回合摔下對手進行攻擊。被帶到空中的對手將無法行動。,第１回合將對手帶到空中，第２回合將其摔下進行攻擊。被帶到空中的對手不能動彈。
换挡,換檔,转动齿轮，不仅提高自己的攻击，还会大幅提高速度。,轉動齒輪，提高自己的攻擊，同時大幅提高自己的速度。,轉動齒輪，不僅提高自己的攻擊，還會大幅提高速度。
巴投,巴投,扔飞对手，强制拉后备宝可梦上场。如果对手为野生宝可梦，战斗将直接结束。,摔飛對手，強制讓後備寶可夢上場。對手為野生寶可夢時，戰鬥將直接結束。,扔飛對手，強制拉後備寶可夢上場。如果對手為野生寶可夢，戰鬥將直接結束。
烧尽,燒盡,用火焰攻击对手。对手携带树果等时，会烧掉，使其不能使用。,用火焰攻擊對手。能夠燒掉對手攜帶的樹果等道具，讓對手無法使用。,用火焰攻擊對手。對手攜帶樹果等時，會燒掉，使其不能使用。
延后,延後,压制对手，从而将其行动顺序放到最后。,壓制對手，讓對手在回合的最後才能行動。,壓制對手，從而將其行動順序放到最後。
杂技,雜技,轻巧地攻击对手。自己没有携带道具时，会给予较大的伤害。,輕巧地攻擊對手。自己沒有攜帶道具時，能給予對手較大的傷害。,輕巧地攻擊對手。自己沒有攜帶道具時，會給予較大的傷害。
镜面属性,鏡面屬性,反射对手的属性，让自己也变成一样的属性。,在自己身上反映出對手的屬性，讓自己也變成相同的屬性。,反射對手的屬性，讓自己也變成一樣的屬性。
报仇,報仇,为倒下的同伴报仇。如果上一回合有同伴倒下，威力就会提高。,為倒下的同伴報仇。前一回合有同伴被打倒時，招式的威力會提高。,為倒下的夥伴報仇。如果上一回合有夥伴倒下，威力就會提高。
搏命,搏命,拼命攻击对手。虽然自己陷入濒死，但会给予对手和自己目前ＨＰ等量的伤害。,捨身攻擊對手。雖然自己會陷入瀕死，但能夠給予對手和自己現有ＨＰ相同的傷害。,拚命攻擊對手。雖然自己陷入瀕死，但會給予對手和自己目前ＨＰ等量的傷害。
传递礼物,傳遞禮物,当对手未携带道具时，能够将自己携带的道具交给对手。,當對手沒有攜帶道具時，能夠將自己攜帶的道具交給對手。,當對手未攜帶道具時，能夠將自己攜帶的道具交給對手。
炼狱,煉獄,用烈焰包裹住对手进行攻击。让对手陷入灼伤状态。,用猛烈的火焰包圍對手進行攻擊。能讓對手陷入灼傷狀態。,用烈焰包裹住對手進行攻擊。讓對手陷入灼傷狀態。
水之誓约,水之誓約,用水柱进行攻击。如果和火组合，威力就会提高，天空中会挂上彩虹。,用水柱進行攻擊。和火之誓約同時使用時，威力會提高，天空會出現彩虹。,用水柱進行攻擊。如果和火組合，威力就會提高，天空中會掛上彩虹。
火之誓约,火之誓約,用火柱进行攻击。如果和草组合，威力就会提高，周围会变成火海。,用火柱進行攻擊。和草之誓約同時使用時，威力會提高，周圍會變成火海。,用火柱進行攻擊。如果和草組合，威力就會提高，周圍會變成火海。
草之誓约,草之誓約,用草柱进行攻击。如果和水组合，威力就会提高，周围会变成湿地。,用草柱進行攻擊。和水之誓約同時使用時，威力會提高，周圍會變成濕地。,用草柱進行攻擊。如果和水組合，威力就會提高，周圍會變成濕地。
